season_player_id,season_code,player_id,player,team_id,games_played,games_started,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game,plus_minus_per_game
E2021_P009863_BAS,E2021,P009863,"BALDWIN IV, WADE",BAS,30.0,25.0,841.5,424,122,239,34,100,78,96,7,100,107,132,32,82,6,10,73,130,465,-48,28.05,14.13,4.07,7.97,0.51,1.13,3.33,0.34,2.6,3.2,0.812,0.23,3.33,3.57,4.4,1.07,2.73,0.2,0.33,2.43,4.33,15.5,-1.6
E2022_P009863_TEL,E2022,P009863,"BALDWIN IV, WADE",TEL,34.0,33.0,953.9,584,141,272,64,196,110,134,18,110,128,175,31,89,10,12,96,153,597,61,28.06,17.18,4.15,8.0,0.518,1.88,5.76,0.327,3.24,3.94,0.821,0.53,3.24,3.76,5.15,0.91,2.62,0.29,0.35,2.82,4.5,17.56,1.79
E2023_P009863_TEL,E2023,P009863,"BALDWIN IV, WADE",TEL,30.0,30.0,826.6,522,127,263,43,110,139,164,9,67,76,146,30,79,5,7,58,165,572,43,27.55,17.4,4.23,8.77,0.483,1.43,3.67,0.391,4.63,5.47,0.848,0.3,2.23,2.53,4.87,1.0,2.63,0.17,0.23,1.93,5.5,19.07,1.43
E2024_P009863_ULK,E2024,P009863,"BALDWIN IV, WADE",ULK,8.0,8.0,208.2,81,15,40,9,29,24,30,7,14,21,32,9,22,2,4,17,26,77,-13,26.02,10.12,1.88,5.0,0.375,1.12,3.62,0.31,3.0,3.75,0.8,0.88,1.75,2.62,4.0,1.12,2.75,0.25,0.5,2.12,3.25,9.62,-1.62
E2024_P012597_BAS,E2024,P012597,"BALDWIN, KAMAR",BAS,8.0,3.0,149.5,45,12,39,7,19,0,0,1,10,11,28,5,7,1,1,17,5,31,18,18.69,5.62,1.5,4.88,0.308,0.88,2.38,0.368,0.0,0.0,0.0,0.12,1.25,1.38,3.5,0.62,0.88,0.12,0.12,2.12,0.62,3.88,2.25
E2018_P002644_CAN,E2018,P002644,"BALVIN, ONDREJ",CAN,29.0,14.0,542.3,191,81,126,0,0,29,48,50,98,148,26,10,34,13,6,68,60,276,-54,18.7,6.59,2.79,4.34,0.643,0.0,0.0,0.0,1.0,1.66,0.604,1.72,3.38,5.1,0.9,0.34,1.17,0.45,0.21,2.34,2.07,9.52,-1.86
E2011_PATS_BIL,E2011,PATS,"BANIC, MARKO",BIL,20.0,12.0,504.4,265,104,163,1,5,54,68,31,48,79,13,7,31,1,8,46,66,269,12,25.22,13.25,5.2,8.15,0.638,0.05,0.25,0.2,2.7,3.4,0.794,1.55,2.4,3.95,0.65,0.35,1.55,0.05,0.4,2.3,3.3,13.45,0.6
E2014_PATS_BER,E2014,PATS,"BANIC, MARKO",BER,23.0,8.0,448.2,202,83,130,0,0,36,41,29,38,67,20,9,34,6,5,47,46,212,-68,19.49,8.78,3.61,5.65,0.638,0.0,0.0,0.0,1.57,1.78,0.878,1.26,1.65,2.91,0.87,0.39,1.48,0.26,0.22,2.04,2.0,9.22,-2.96
E2016_PATS_UNK,E2016,PATS,"BANIC, MARKO",UNK,24.0,4.0,322.4,111,51,83,0,0,9,11,17,23,40,7,6,12,4,6,34,14,96,-87,13.43,4.62,2.12,3.46,0.614,0.0,0.0,0.0,0.38,0.46,0.818,0.71,0.96,1.67,0.29,0.25,0.5,0.17,0.25,1.42,0.58,4.0,-3.62
E2009_PLNE_ORL,E2009,PLNE,"BANKS, CEDRICK",ORL,10.0,7.0,278.4,119,17,36,24,58,13,15,7,22,29,16,13,25,2,5,15,22,101,-55,27.84,11.9,1.7,3.6,0.472,2.4,5.8,0.414,1.3,1.5,0.867,0.7,2.2,2.9,1.6,1.3,2.5,0.2,0.5,1.5,2.2,10.1,-5.5
E2012_PLNE_CHL,E2012,PLNE,"BANKS, CEDRICK",CHL,2.0,1.0,59.2,20,5,7,3,15,1,2,2,4,6,4,4,4,0,1,3,3,14,-11,29.59,10.0,2.5,3.5,0.714,1.5,7.5,0.2,0.5,1.0,0.5,1.0,2.0,3.0,2.0,2.0,2.0,0.0,0.5,1.5,1.5,7.0,-5.5
E2012_P004428_PAN,E2012,P004428,"BANKS, MARCUS",PAN,21.0,3.0,291.8,120,15,40,19,44,33,45,2,26,28,30,9,18,0,5,30,48,120,6,13.9,5.71,0.71,1.9,0.375,0.9,2.1,0.432,1.57,2.14,0.733,0.1,1.24,1.33,1.43,0.43,0.86,0.0,0.24,1.43,2.29,5.71,0.29
E2010_P003068_MAL,E2010,P003068,"BAPTIST, BILLYF",MAL,2.0,0.0,11.4,2,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,10,5.68,1.0,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,5.0
E2008_PTGC_BAS,E2008,PTGC,"BARAC, STANKO",BAS,14.0,3.0,167.8,56,20,33,0,1,16,24,18,33,51,7,6,8,6,2,31,16,79,23,11.98,4.0,1.43,2.36,0.606,0.0,0.07,0.0,1.14,1.71,0.667,1.29,2.36,3.64,0.5,0.43,0.57,0.43,0.14,2.21,1.14,5.64,1.64
E2009_PTGC_BAS,E2009,PTGC,"BARAC, STANKO",BAS,18.0,4.0,272.7,92,37,68,1,7,15,19,21,47,68,19,3,16,12,4,40,21,114,-19,15.15,5.11,2.06,3.78,0.544,0.06,0.39,0.143,0.83,1.06,0.789,1.17,2.61,3.78,1.06,0.17,0.89,0.67,0.22,2.22,1.17,6.33,-1.06
E2010_PTGC_BAS,E2010,PTGC,"BARAC, STANKO",BAS,20.0,17.0,450.1,227,82,142,5,8,48,66,30,75,105,15,10,33,20,10,56,58,255,51,22.51,11.35,4.1,7.1,0.577,0.25,0.4,0.625,2.4,3.3,0.727,1.5,3.75,5.25,0.75,0.5,1.65,1.0,0.5,2.8,2.9,12.75,2.55
E2011_PTGC_IST,E2011,PTGC,"BARAC, STANKO",IST,15.0,10.0,298.1,160,65,113,0,1,30,49,16,43,59,5,7,30,14,6,45,60,156,-48,19.87,10.67,4.33,7.53,0.575,0.0,0.07,0.0,2.0,3.27,0.612,1.07,2.87,3.93,0.33,0.47,2.0,0.93,0.4,3.0,4.0,10.4,-3.2
E2012_PTGC_IST,E2012,PTGC,"BARAC, STANKO",IST,25.0,3.0,353.8,125,48,103,1,3,26,42,41,54,95,9,2,29,14,6,51,41,127,8,14.15,5.0,1.92,4.12,0.466,0.04,0.12,0.333,1.04,1.68,0.619,1.64,2.16,3.8,0.36,0.08,1.16,0.56,0.24,2.04,1.64,5.08,0.32
E2013_PTGC_IST,E2013,PTGC,"BARAC, STANKO",IST,6.0,0.0,81.7,24,10,20,0,0,4,7,5,9,14,3,1,3,1,1,14,7,19,-33,13.62,4.0,1.67,3.33,0.5,0.0,0.0,0.0,0.67,1.17,0.571,0.83,1.5,2.33,0.5,0.17,0.5,0.17,0.17,2.33,1.17,3.17,-5.5
E2015_PTGC_MIL,E2015,PTGC,"BARAC, STANKO",MIL,10.0,5.0,184.2,64,28,47,0,0,8,10,15,24,39,10,2,9,5,0,26,11,75,-25,18.42,6.4,2.8,4.7,0.596,0.0,0.0,0.0,0.8,1.0,0.8,1.5,2.4,3.9,1.0,0.2,0.9,0.5,0.0,2.6,1.1,7.5,-2.5
E2019_P009923_KHI,E2019,P009923,"BARASHKOV, MAKSIM",KHI,1.0,0.0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
E2020_P009923_KHI,E2020,P009923,"BARASHKOV, MAKSIM",KHI,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2016_PBWZ_BAS,E2016,PBWZ,"BARGNANI, ANDREA",BAS,15.0,5.0,242.5,132,42,84,7,23,27,36,6,21,27,6,1,21,8,2,35,44,93,-80,16.17,8.8,2.8,5.6,0.5,0.47,1.53,0.304,1.8,2.4,0.75,0.4,1.4,1.8,0.4,0.07,1.4,0.53,0.13,2.33,2.93,6.2,-5.33
E2013_P005206_GSS,E2013,P005206,"BARLOW, DAVID",GSS,5.0,0.0,79.0,21,3,8,5,13,0,0,3,5,8,5,2,1,0,0,6,1,17,-26,15.8,4.2,0.6,1.6,0.375,1.0,2.6,0.385,0.0,0.0,0.0,0.6,1.0,1.6,1.0,0.4,0.2,0.0,0.0,1.2,0.2,3.4,-5.2
E2019_P005775_RED,E2019,P005775,"BARON, BILLY",RED,26.0,25.0,638.7,301,43,97,56,139,47,55,9,61,70,58,21,31,1,15,35,60,285,-33,24.56,11.58,1.65,3.73,0.443,2.15,5.35,0.403,1.81,2.12,0.855,0.35,2.35,2.69,2.23,0.81,1.19,0.04,0.58,1.35,2.31,10.96,-1.27
E2020_P005775_DYR,E2020,P005775,"BARON, BILLY",DYR,39.0,1.0,727.9,374,43,95,81,181,45,52,7,48,55,65,14,37,1,10,75,75,303,31,18.66,9.59,1.1,2.44,0.453,2.08,4.64,0.448,1.15,1.33,0.865,0.18,1.23,1.41,1.67,0.36,0.95,0.03,0.26,1.92,1.92,7.77,0.79
E2021_P005775_DYR,E2021,P005775,"BARON, BILLY",DYR,23.0,1.0,469.7,258,27,50,51,143,51,61,3,35,38,50,4,29,0,4,24,59,227,76,20.42,11.22,1.17,2.17,0.54,2.22,6.22,0.357,2.22,2.65,0.836,0.13,1.52,1.65,2.17,0.17,1.26,0.0,0.17,1.04,2.57,9.87,3.3
E2022_P005775_MIL,E2022,P005775,"BARON, BILLY",MIL,30.0,16.0,753.3,329,40,68,62,154,63,72,8,65,73,62,18,41,1,4,52,76,333,30,25.11,10.97,1.33,2.27,0.588,2.07,5.13,0.403,2.1,2.4,0.875,0.27,2.17,2.43,2.07,0.6,1.37,0.03,0.13,1.73,2.53,11.1,1.0
E2023_P005775_MIL,E2023,P005775,"BARON, BILLY",MIL,3.0,0.0,47.2,7,3,6,0,5,1,1,0,7,7,9,4,6,0,1,5,4,11,-11,15.73,2.33,1.0,2.0,0.5,0.0,1.67,0.0,0.33,0.33,1.0,0.0,2.33,2.33,3.0,1.33,2.0,0.0,0.33,1.67,1.33,3.67,-3.67
E2018_P002741_BUD,E2018,P002741,"BAROVIC, FILIP",BUD,28.0,9.0,340.2,121,43,92,0,0,35,57,27,43,70,18,12,24,8,10,64,71,131,-116,12.15,4.32,1.54,3.29,0.467,0.0,0.0,0.0,1.25,2.04,0.614,0.96,1.54,2.5,0.64,0.43,0.86,0.29,0.36,2.29,2.54,4.68,-4.14
E2013_P004586_MAD,E2013,P004586,"BARREIRO, JONATHAN",MAD,2.0,0.0,3.0,1,0,2,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,2,1.52,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,1.0
E2021_P011242_BAS,E2021,P011242,"BARRERA, ALEJANDRO",BAS,6.0,0.0,26.0,3,0,0,1,4,0,0,0,2,2,0,0,2,0,0,0,0,0,0,4.33,0.5,0.0,0.0,0.0,0.17,0.67,0.25,0.0,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
E2010_PBMV_MAL,E2010,PBMV,"BARRERA, PANCHI",MAL,6.0,2.0,82.8,14,4,12,0,4,6,7,2,1,3,15,2,10,0,2,9,5,5,-41,13.79,2.33,0.67,2.0,0.333,0.0,0.67,0.0,1.0,1.17,0.857,0.33,0.17,0.5,2.5,0.33,1.67,0.0,0.33,1.5,0.83,0.83,-6.83
E2008_P001170_BAR,E2008,P001170,"BARRETT, ANDRE",BAR,14.0,1.0,171.8,51,12,23,6,23,9,10,5,11,16,24,5,13,0,1,7,14,60,23,12.27,3.64,0.86,1.64,0.522,0.43,1.64,0.261,0.64,0.71,0.9,0.36,0.79,1.14,1.71,0.36,0.93,0.0,0.07,0.5,1.0,4.29,1.64
E2018_P003490_MUN,E2018,P003490,"BARTHEL, DANILO",MUN,30.0,28.0,711.8,244,72,132,19,47,43,61,30,90,120,56,10,39,7,16,69,88,295,-32,23.73,8.13,2.4,4.4,0.545,0.63,1.57,0.404,1.43,2.03,0.705,1.0,3.0,4.0,1.87,0.33,1.3,0.23,0.53,2.3,2.93,9.83,-1.07
E2019_P003490_MUN,E2019,P003490,"BARTHEL, DANILO",MUN,27.0,24.0,657.5,213,57,95,21,67,36,48,26,78,104,38,10,37,3,8,52,68,243,-101,24.35,7.89,2.11,3.52,0.6,0.78,2.48,0.313,1.33,1.78,0.75,0.96,2.89,3.85,1.41,0.37,1.37,0.11,0.3,1.93,2.52,9.0,-3.74
E2020_P003490_ULK,E2020,P003490,"BARTHEL, DANILO",ULK,29.0,18.0,633.8,184,52,90,14,34,38,43,22,69,91,38,15,34,5,10,55,68,239,-67,21.86,6.34,1.79,3.1,0.578,0.48,1.17,0.412,1.31,1.48,0.884,0.76,2.38,3.14,1.31,0.52,1.17,0.17,0.34,1.9,2.34,8.24,-2.31
E2021_P003490_ULK,E2021,P003490,"BARTHEL, DANILO",ULK,8.0,1.0,89.1,36,9,17,2,6,12,13,4,8,12,5,2,4,0,1,6,14,45,-27,11.13,4.5,1.12,2.12,0.529,0.25,0.75,0.333,1.5,1.62,0.923,0.5,1.0,1.5,0.62,0.25,0.5,0.0,0.12,0.75,1.75,5.62,-3.38
E2011_P003420_MIL,E2011,P003420,"BARTOLI, LORENZO",MIL,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2008_PBCW_BAR,E2008,PBCW,"BARTON, LUBOS",BAR,23.0,9.0,318.0,95,24,30,13,40,8,10,19,38,57,13,15,8,4,0,21,11,131,95,13.83,4.13,1.04,1.3,0.8,0.57,1.74,0.325,0.35,0.43,0.8,0.83,1.65,2.48,0.57,0.65,0.35,0.17,0.0,0.91,0.48,5.7,4.13
E2009_PBCW_BAR,E2009,PBCW,"BARTON, LUBOS",BAR,1.0,0.0,4.1,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4.08,4.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
E2007_PLGR_ULK,E2007,PLGR,"BASAK, RASIM",ULK,18.0,7.0,225.7,76,10,18,17,36,5,8,6,26,32,7,17,9,1,0,21,15,88,31,12.54,4.22,0.56,1.0,0.556,0.94,2.0,0.472,0.28,0.44,0.625,0.33,1.44,1.78,0.39,0.94,0.5,0.06,0.0,1.17,0.83,4.89,1.72
E2008_PLGR_ULK,E2008,PLGR,"BASAK, RASIM",ULK,14.0,10.0,173.2,45,3,8,11,35,6,7,6,19,25,3,6,8,2,0,17,12,38,-33,12.37,3.21,0.21,0.57,0.375,0.79,2.5,0.314,0.43,0.5,0.857,0.43,1.36,1.79,0.21,0.43,0.57,0.14,0.0,1.21,0.86,2.71,-2.36
E2009_PLGR_ULK,E2009,PLGR,"BASAK, RASIM",ULK,9.0,6.0,78.0,6,0,2,2,10,0,0,1,11,12,3,1,2,0,0,4,4,10,-49,8.67,0.67,0.0,0.22,0.0,0.22,1.11,0.2,0.0,0.0,0.0,0.11,1.22,1.33,0.33,0.11,0.22,0.0,0.0,0.44,0.44,1.11,-5.44
E2007_PADS_BAR,E2007,PADS,"BASILE, GIANLUCA",BAR,22.0,18.0,573.7,217,44,86,34,120,27,35,15,48,63,33,29,21,1,7,34,38,183,75,26.08,9.86,2.0,3.91,0.512,1.55,5.45,0.283,1.23,1.59,0.771,0.68,2.18,2.86,1.5,1.32,0.95,0.05,0.32,1.55,1.73,8.32,3.41
E2008_PADS_BAR,E2008,PADS,"BASILE, GIANLUCA",BAR,23.0,13.0,535.8,180,15,31,42,83,24,27,6,43,49,40,28,18,0,4,45,28,198,194,23.3,7.83,0.65,1.35,0.484,1.83,3.61,0.506,1.04,1.17,0.889,0.26,1.87,2.13,1.74,1.22,0.78,0.0,0.17,1.96,1.22,8.61,8.43
E2009_PADS_BAR,E2009,PADS,"BASILE, GIANLUCA",BAR,18.0,0.0,311.4,74,4,15,20,68,6,8,4,29,33,15,8,17,0,2,24,10,36,105,17.3,4.11,0.22,0.83,0.267,1.11,3.78,0.294,0.33,0.44,0.75,0.22,1.61,1.83,0.83,0.44,0.94,0.0,0.11,1.33,0.56,2.0,5.83
E2011_PADS_CTU,E2011,PADS,"BASILE, GIANLUCA",CTU,15.0,5.0,329.3,150,9,23,34,79,30,36,5,23,28,46,1,25,0,1,28,36,142,-8,21.95,10.0,0.6,1.53,0.391,2.27,5.27,0.43,2.0,2.4,0.833,0.33,1.53,1.87,3.07,0.07,1.67,0.0,0.07,1.87,2.4,9.47,-0.53
E2012_PADS_MIL,E2012,PADS,"BASILE, GIANLUCA",MIL,9.0,0.0,106.2,30,3,3,6,19,6,6,1,4,5,6,2,7,0,0,12,3,14,23,11.8,3.33,0.33,0.33,1.0,0.67,2.11,0.316,0.67,0.67,1.0,0.11,0.44,0.56,0.67,0.22,0.78,0.0,0.0,1.33,0.33,1.56,2.56
E2009_P001868_MAR,E2009,P001868,"BATIS, MARIOS",MAR,15.0,2.0,273.6,53,8,9,10,29,7,11,3,21,24,17,20,24,3,0,39,21,51,12,18.24,3.53,0.53,0.6,0.889,0.67,1.93,0.345,0.47,0.73,0.636,0.2,1.4,1.6,1.13,1.33,1.6,0.2,0.0,2.6,1.4,3.4,0.8
E2007_PDHD_TEL,E2007,PDHD,"BATISTA, ESTEBAN",TEL,24.0,5.0,425.8,248,97,170,1,1,51,80,54,73,127,22,26,44,8,18,64,80,283,78,17.74,10.33,4.04,7.08,0.571,0.04,0.04,1.0,2.12,3.33,0.638,2.25,3.04,5.29,0.92,1.08,1.83,0.33,0.75,2.67,3.33,11.79,3.25
E2008_PDHD_TEL,E2008,PDHD,"BATISTA, ESTEBAN",TEL,5.0,0.0,44.7,18,5,10,0,0,8,10,6,7,13,1,0,8,1,0,4,7,21,-2,8.95,3.6,1.0,2.0,0.5,0.0,0.0,0.0,1.6,2.0,0.8,1.2,1.4,2.6,0.2,0.0,1.6,0.2,0.0,0.8,1.4,4.2,-0.4
E2010_PDHD_BAS,E2010,PDHD,"BATISTA, ESTEBAN",BAS,10.0,3.0,196.8,84,32,59,0,1,20,28,26,37,63,14,5,24,3,7,31,27,98,-17,19.68,8.4,3.2,5.9,0.542,0.0,0.1,0.0,2.0,2.8,0.714,2.6,3.7,6.3,1.4,0.5,2.4,0.3,0.7,3.1,2.7,9.8,-1.7
E2011_PDHD_IST,E2011,PDHD,"BATISTA, ESTEBAN",IST,16.0,5.0,253.6,81,35,69,0,0,11,20,27,41,68,9,9,21,3,4,40,32,94,-29,15.85,5.06,2.19,4.31,0.507,0.0,0.0,0.0,0.69,1.25,0.55,1.69,2.56,4.25,0.56,0.56,1.31,0.19,0.25,2.5,2.0,5.88,-1.81
E2012_PDHD_IST,E2012,PDHD,"BATISTA, ESTEBAN",IST,4.0,0.0,44.8,17,7,12,0,0,3,5,2,5,7,0,1,4,1,2,4,4,13,19,11.19,4.25,1.75,3.0,0.583,0.0,0.0,0.0,0.75,1.25,0.6,0.5,1.25,1.75,0.0,0.25,1.0,0.25,0.5,1.0,1.0,3.25,4.75
E2014_PDHD_PAN,E2014,PDHD,"BATISTA, ESTEBAN",PAN,26.0,25.0,570.3,266,112,192,0,0,42,55,41,101,142,26,25,65,10,15,63,75,308,51,21.94,10.23,4.31,7.38,0.583,0.0,0.0,0.0,1.62,2.12,0.764,1.58,3.88,5.46,1.0,0.96,2.5,0.38,0.58,2.42,2.88,11.85,1.96
E2007_PLML_LIE,E2007,PLML,"BATISTA, J.P.",LIE,12.0,1.0,87.6,37,16,31,0,0,5,9,8,9,17,2,1,3,0,2,22,11,22,-11,7.3,3.08,1.33,2.58,0.516,0.0,0.0,0.0,0.42,0.75,0.556,0.67,0.75,1.42,0.17,0.08,0.25,0.0,0.17,1.83,0.92,1.83,-0.92
E2008_PLML_LEM,E2008,PLML,"BATISTA, J.P.",LEM,10.0,7.0,238.0,114,49,86,0,1,16,24,15,23,38,15,7,26,4,5,34,32,99,-39,23.8,11.4,4.9,8.6,0.57,0.0,0.1,0.0,1.6,2.4,0.667,1.5,2.3,3.8,1.5,0.7,2.6,0.4,0.5,3.4,3.2,9.9,-3.9
E2014_PLML_LMG,E2014,PLML,"BATISTA, J.P.",LMG,10.0,1.0,170.8,78,30,66,0,0,18,22,9,12,21,10,2,10,2,2,22,21,60,-16,17.08,7.8,3.0,6.6,0.455,0.0,0.0,0.0,1.8,2.2,0.818,0.9,1.2,2.1,1.0,0.2,1.0,0.2,0.2,2.2,2.1,6.0,-1.6
E2007_PAJV_PAN,E2007,PAJV,"BATISTE, MIKE",PAN,19.0,12.0,466.2,227,91,139,0,7,45,58,24,77,101,14,16,34,5,7,45,52,261,29,24.54,11.95,4.79,7.32,0.655,0.0,0.37,0.0,2.37,3.05,0.776,1.26,4.05,5.32,0.74,0.84,1.79,0.26,0.37,2.37,2.74,13.74,1.53
E2008_PAJV_PAN,E2008,PAJV,"BATISTE, MIKE",PAN,22.0,14.0,500.2,276,107,162,1,8,59,81,36,72,108,6,19,45,9,7,38,80,324,24,22.74,12.55,4.86,7.36,0.66,0.05,0.36,0.125,2.68,3.68,0.728,1.64,3.27,4.91,0.27,0.86,2.05,0.41,0.32,1.73,3.64,14.73,1.09
E2009_PAJV_PAN,E2009,PAJV,"BATISTE, MIKE",PAN,11.0,6.0,257.7,171,66,103,1,6,36,49,16,47,63,9,7,16,5,6,26,41,193,43,23.43,15.55,6.0,9.36,0.641,0.09,0.55,0.167,3.27,4.45,0.735,1.45,4.27,5.73,0.82,0.64,1.45,0.45,0.55,2.36,3.73,17.55,3.91
E2010_PAJV_PAN,E2010,PAJV,"BATISTE, MIKE",PAN,20.0,13.0,531.3,264,104,175,0,3,56,77,30,78,108,16,16,41,17,7,57,67,288,130,26.56,13.2,5.2,8.75,0.594,0.0,0.15,0.0,2.8,3.85,0.727,1.5,3.9,5.4,0.8,0.8,2.05,0.85,0.35,2.85,3.35,14.4,6.5
E2011_PAJV_PAN,E2011,PAJV,"BATISTE, MIKE",PAN,23.0,13.0,477.4,224,82,172,1,2,57,70,44,62,106,17,15,34,7,19,58,66,220,114,20.76,9.74,3.57,7.48,0.477,0.04,0.09,0.5,2.48,3.04,0.814,1.91,2.7,4.61,0.74,0.65,1.48,0.3,0.83,2.52,2.87,9.57,4.96
E2012_PAJV_ULK,E2012,PAJV,"BATISTE, MIKE",ULK,23.0,16.0,364.2,125,48,94,6,18,11,14,18,45,63,7,13,17,2,4,47,22,103,-150,15.84,5.43,2.09,4.09,0.511,0.26,0.78,0.333,0.48,0.61,0.786,0.78,1.96,2.74,0.3,0.57,0.74,0.09,0.17,2.04,0.96,4.48,-6.52
E2013_PAJV_PAN,E2013,PAJV,"BATISTE, MIKE",PAN,27.0,1.0,224.0,95,37,76,1,6,18,26,8,33,41,10,4,21,1,5,32,27,68,-99,8.3,3.52,1.37,2.81,0.487,0.04,0.22,0.167,0.67,0.96,0.692,0.3,1.22,1.52,0.37,0.15,0.78,0.04,0.19,1.19,1.0,2.52,-3.67
E2012_P004170_IST,E2012,P004170,"BATUK, BIRKAN",IST,2.0,0.0,33.6,5,1,3,1,5,0,0,0,4,4,0,1,1,0,1,8,3,-3,-13,16.82,2.5,0.5,1.5,0.333,0.5,2.5,0.2,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.5,0.5,0.0,0.5,4.0,1.5,-1.5,-6.5
E2013_P004170_IST,E2013,P004170,"BATUK, BIRKAN",IST,19.0,5.0,345.4,87,20,42,14,44,5,9,13,26,39,8,12,12,0,6,53,12,31,-94,18.18,4.58,1.05,2.21,0.476,0.74,2.32,0.318,0.26,0.47,0.556,0.68,1.37,2.05,0.42,0.63,0.63,0.0,0.32,2.79,0.63,1.63,-4.95
E2014_P004170_IST,E2014,P004170,"BATUK, BIRKAN",IST,9.0,1.0,89.9,37,5,11,8,16,3,4,2,5,7,1,2,1,0,1,21,5,14,-16,9.99,4.11,0.56,1.22,0.455,0.89,1.78,0.5,0.33,0.44,0.75,0.22,0.56,0.78,0.11,0.22,0.11,0.0,0.11,2.33,0.56,1.56,-1.78
E2015_P004170_IST,E2015,P004170,"BATUK, BIRKAN",IST,20.0,7.0,292.3,89,4,11,24,57,9,15,8,18,26,9,12,9,1,2,57,10,33,87,14.61,4.45,0.2,0.55,0.364,1.2,2.85,0.421,0.45,0.75,0.6,0.4,0.9,1.3,0.45,0.6,0.45,0.05,0.1,2.85,0.5,1.65,4.35
E2016_P004170_DAR,E2016,P004170,"BATUK, BIRKAN",DAR,32.0,2.0,399.0,87,13,24,17,57,10,16,23,30,53,12,12,8,2,8,73,20,40,-70,12.47,2.72,0.41,0.75,0.542,0.53,1.78,0.298,0.31,0.5,0.625,0.72,0.94,1.66,0.38,0.38,0.25,0.06,0.25,2.28,0.62,1.25,-2.19
E2017_P004170_IST,E2017,P004170,"BATUK, BIRKAN",IST,23.0,5.0,242.1,33,3,5,8,28,3,6,6,14,20,5,4,1,2,1,41,9,5,-110,10.53,1.43,0.13,0.22,0.6,0.35,1.22,0.286,0.13,0.26,0.5,0.26,0.61,0.87,0.22,0.17,0.04,0.09,0.04,1.78,0.39,0.22,-4.78
E2007_PKOH_LEM,E2007,PKOH,"BATUM, NICOLAS",LEM,13.0,13.0,345.6,111,34,64,9,31,16,24,10,35,45,35,19,26,5,4,35,32,122,-10,26.58,8.54,2.62,4.92,0.531,0.69,2.38,0.29,1.23,1.85,0.667,0.77,2.69,3.46,2.69,1.46,2.0,0.38,0.31,2.69,2.46,9.38,-0.77
E2011_PKOH_NAN,E2011,PKOH,"BATUM, NICOLAS",NAN,6.0,6.0,225.7,95,22,50,5,15,36,44,9,31,40,31,10,28,4,1,10,44,139,-13,37.62,15.83,3.67,8.33,0.44,0.83,2.5,0.333,6.0,7.33,0.818,1.5,5.17,6.67,5.17,1.67,4.67,0.67,0.17,1.67,7.33,23.17,-2.17
E2009_P000207_LJU,E2009,P000207,"BAVCIC, EDIN",LJU,10.0,5.0,230.7,52,10,20,6,25,14,20,15,25,40,5,3,14,0,3,29,18,37,-17,23.07,5.2,1.0,2.0,0.5,0.6,2.5,0.24,1.4,2.0,0.7,1.5,2.5,4.0,0.5,0.3,1.4,0.0,0.3,2.9,1.8,3.7,-1.7
